id	chrom	start	stop	angsd_chrom	mh_label
scaff_group035	NW_024607398.1	1	25237	NW_024607398.1	35
scaff_group035	NW_024607399.1	1	25244	NW_024607399.1	35
scaff_group035	NW_024607400.1	1	25282	NW_024607400.1	35
scaff_group035	NW_024607401.1	1	25290	NW_024607401.1	35
scaff_group035	NW_024607402.1	1	25339	NW_024607402.1	35
scaff_group035	NW_024607403.1	1	25371	NW_024607403.1	35
scaff_group035	NW_024607404.1	1	25409	NW_024607404.1	35
scaff_group035	NW_024607405.1	1	25455	NW_024607405.1	35
scaff_group035	NW_024607406.1	1	25456	NW_024607406.1	35
scaff_group035	NW_024607407.1	1	25496	NW_024607407.1	35
scaff_group035	NW_024607408.1	1	25506	NW_024607408.1	35
scaff_group035	NW_024607409.1	1	25532	NW_024607409.1	35
scaff_group035	NW_024607410.1	1	25540	NW_024607410.1	35
scaff_group035	NW_024607411.1	1	25547	NW_024607411.1	35
scaff_group035	NW_024607412.1	1	25562	NW_024607412.1	35
scaff_group035	NW_024607413.1	1	25599	NW_024607413.1	35
scaff_group035	NW_024607414.1	1	25609	NW_024607414.1	35
scaff_group035	NW_024607415.1	1	25618	NW_024607415.1	35
scaff_group035	NW_024607416.1	1	25633	NW_024607416.1	35
scaff_group035	NW_024607417.1	1	25677	NW_024607417.1	35
scaff_group035	NW_024607418.1	1	25740	NW_024607418.1	35
scaff_group035	NW_024607419.1	1	25773	NW_024607419.1	35
scaff_group035	NW_024607420.1	1	25787	NW_024607420.1	35
scaff_group035	NW_024607421.1	1	25812	NW_024607421.1	35
scaff_group035	NW_024607422.1	1	25812	NW_024607422.1	35
scaff_group035	NW_024607423.1	1	25926	NW_024607423.1	35
scaff_group035	NW_024607424.1	1	25928	NW_024607424.1	35
scaff_group035	NW_024607425.1	1	25970	NW_024607425.1	35
scaff_group035	NW_024607426.1	1	26007	NW_024607426.1	35
scaff_group035	NW_024607427.1	1	26021	NW_024607427.1	35
scaff_group035	NW_024607428.1	1	26038	NW_024607428.1	35
scaff_group035	NW_024607429.1	1	26050	NW_024607429.1	35
scaff_group035	NW_024607430.1	1	26060	NW_024607430.1	35
scaff_group035	NW_024607431.1	1	26071	NW_024607431.1	35
scaff_group035	NW_024607432.1	1	26077	NW_024607432.1	35
scaff_group035	NW_024607433.1	1	26082	NW_024607433.1	35
scaff_group035	NW_024607434.1	1	26105	NW_024607434.1	35
scaff_group035	NW_024607435.1	1	26127	NW_024607435.1	35
scaff_group035	NW_024607436.1	1	26135	NW_024607436.1	35
scaff_group035	NW_024607437.1	1	26145	NW_024607437.1	35
scaff_group035	NW_024607438.1	1	26149	NW_024607438.1	35
scaff_group035	NW_024607439.1	1	26164	NW_024607439.1	35
scaff_group035	NW_024607440.1	1	26174	NW_024607440.1	35
scaff_group035	NW_024607441.1	1	26201	NW_024607441.1	35
scaff_group035	NW_024607442.1	1	26206	NW_024607442.1	35
scaff_group035	NW_024607443.1	1	26217	NW_024607443.1	35
scaff_group035	NW_024607444.1	1	26230	NW_024607444.1	35
scaff_group035	NW_024607445.1	1	26236	NW_024607445.1	35
scaff_group035	NW_024607446.1	1	26240	NW_024607446.1	35
scaff_group035	NW_024607447.1	1	26244	NW_024607447.1	35
scaff_group035	NW_024607448.1	1	26248	NW_024607448.1	35
scaff_group035	NW_024607449.1	1	26302	NW_024607449.1	35
scaff_group035	NW_024607450.1	1	26483	NW_024607450.1	35
scaff_group035	NW_024607451.1	1	26572	NW_024607451.1	35
scaff_group035	NW_024607452.1	1	26595	NW_024607452.1	35
scaff_group035	NW_024607453.1	1	26616	NW_024607453.1	35
scaff_group035	NW_024607454.1	1	26634	NW_024607454.1	35
scaff_group035	NW_024607455.1	1	26648	NW_024607455.1	35
scaff_group035	NW_024607456.1	1	26677	NW_024607456.1	35
scaff_group035	NW_024607457.1	1	26683	NW_024607457.1	35
scaff_group035	NW_024607458.1	1	26767	NW_024607458.1	35
scaff_group035	NW_024607459.1	1	26775	NW_024607459.1	35
scaff_group035	NW_024607460.1	1	26778	NW_024607460.1	35
scaff_group035	NW_024607461.1	1	26782	NW_024607461.1	35
scaff_group035	NW_024607462.1	1	26864	NW_024607462.1	35
scaff_group035	NW_024607463.1	1	26873	NW_024607463.1	35
scaff_group035	NW_024607464.1	1	26887	NW_024607464.1	35
scaff_group035	NW_024607465.1	1	26890	NW_024607465.1	35
scaff_group035	NW_024607466.1	1	26945	NW_024607466.1	35
scaff_group035	NW_024607467.1	1	26974	NW_024607467.1	35
scaff_group035	NW_024607468.1	1	27025	NW_024607468.1	35
scaff_group035	NW_024607469.1	1	27031	NW_024607469.1	35
scaff_group035	NW_024607470.1	1	27138	NW_024607470.1	35
scaff_group035	NW_024607471.1	1	27143	NW_024607471.1	35
scaff_group035	NW_024607472.1	1	27169	NW_024607472.1	35
scaff_group035	NW_024607473.1	1	27189	NW_024607473.1	35
scaff_group035	NW_024607474.1	1	27207	NW_024607474.1	35
scaff_group035	NW_024607475.1	1	27208	NW_024607475.1	35
scaff_group035	NW_024607476.1	1	27231	NW_024607476.1	35
scaff_group035	NW_024607477.1	1	27232	NW_024607477.1	35
scaff_group035	NW_024607478.1	1	27271	NW_024607478.1	35
scaff_group035	NW_024607479.1	1	27337	NW_024607479.1	35
scaff_group035	NW_024607480.1	1	27356	NW_024607480.1	35
scaff_group035	NW_024607481.1	1	27358	NW_024607481.1	35
scaff_group035	NW_024607482.1	1	27376	NW_024607482.1	35
scaff_group035	NW_024607483.1	1	27393	NW_024607483.1	35
scaff_group035	NW_024607484.1	1	27459	NW_024607484.1	35
scaff_group035	NW_024607485.1	1	27468	NW_024607485.1	35
scaff_group035	NW_024607486.1	1	27545	NW_024607486.1	35
scaff_group035	NW_024607487.1	1	27567	NW_024607487.1	35
scaff_group035	NW_024607488.1	1	27571	NW_024607488.1	35
scaff_group035	NW_024607489.1	1	27575	NW_024607489.1	35
scaff_group035	NW_024607490.1	1	27584	NW_024607490.1	35
scaff_group035	NW_024607491.1	1	27585	NW_024607491.1	35
scaff_group035	NW_024607492.1	1	27619	NW_024607492.1	35
scaff_group035	NW_024607493.1	1	27814	NW_024607493.1	35
scaff_group035	NW_024607494.1	1	27847	NW_024607494.1	35
scaff_group035	NW_024607495.1	1	27938	NW_024607495.1	35
scaff_group035	NW_024607496.1	1	27940	NW_024607496.1	35
scaff_group035	NW_024607497.1	1	27941	NW_024607497.1	35
scaff_group035	NW_024607498.1	1	27942	NW_024607498.1	35
scaff_group035	NW_024607499.1	1	27971	NW_024607499.1	35
scaff_group035	NW_024607500.1	1	28022	NW_024607500.1	35
scaff_group035	NW_024607501.1	1	28037	NW_024607501.1	35
scaff_group035	NW_024607502.1	1	28041	NW_024607502.1	35
scaff_group035	NW_024607503.1	1	28042	NW_024607503.1	35
scaff_group035	NW_024607504.1	1	28146	NW_024607504.1	35
scaff_group035	NW_024607505.1	1	28181	NW_024607505.1	35
scaff_group035	NW_024607506.1	1	28188	NW_024607506.1	35
scaff_group035	NW_024607507.1	1	28195	NW_024607507.1	35
scaff_group035	NW_024607508.1	1	28197	NW_024607508.1	35
scaff_group035	NW_024607509.1	1	28226	NW_024607509.1	35
scaff_group035	NW_024607510.1	1	28339	NW_024607510.1	35
scaff_group035	NW_024607511.1	1	28349	NW_024607511.1	35
scaff_group035	NW_024607512.1	1	28403	NW_024607512.1	35
scaff_group035	NW_024607513.1	1	28417	NW_024607513.1	35
scaff_group035	NW_024607514.1	1	28422	NW_024607514.1	35
scaff_group035	NW_024607515.1	1	28424	NW_024607515.1	35
scaff_group035	NW_024607516.1	1	28558	NW_024607516.1	35
scaff_group035	NW_024607517.1	1	28600	NW_024607517.1	35
scaff_group035	NW_024607518.1	1	28608	NW_024607518.1	35
scaff_group035	NW_024607519.1	1	28647	NW_024607519.1	35
scaff_group035	NW_024607520.1	1	28676	NW_024607520.1	35
scaff_group035	NW_024607521.1	1	28756	NW_024607521.1	35
scaff_group035	NW_024607522.1	1	28781	NW_024607522.1	35
scaff_group035	NW_024607523.1	1	28784	NW_024607523.1	35
scaff_group035	NW_024607524.1	1	28836	NW_024607524.1	35
scaff_group035	NW_024607525.1	1	28836	NW_024607525.1	35
scaff_group035	NW_024607526.1	1	28870	NW_024607526.1	35
scaff_group035	NW_024607527.1	1	28887	NW_024607527.1	35
scaff_group035	NW_024607528.1	1	28949	NW_024607528.1	35
scaff_group035	NW_024607529.1	1	29094	NW_024607529.1	35
scaff_group035	NW_024607530.1	1	29122	NW_024607530.1	35
scaff_group035	NW_024607531.1	1	29127	NW_024607531.1	35
scaff_group035	NW_024607532.1	1	29134	NW_024607532.1	35
scaff_group035	NW_024607533.1	1	29152	NW_024607533.1	35
scaff_group035	NW_024607534.1	1	29161	NW_024607534.1	35
scaff_group035	NW_024607535.1	1	29166	NW_024607535.1	35
scaff_group035	NW_024607536.1	1	29182	NW_024607536.1	35
scaff_group035	NW_024607537.1	1	29187	NW_024607537.1	35
scaff_group035	NW_024607538.1	1	29189	NW_024607538.1	35
scaff_group035	NW_024607539.1	1	29238	NW_024607539.1	35
scaff_group035	NW_024607540.1	1	29278	NW_024607540.1	35
scaff_group035	NW_024607541.1	1	29310	NW_024607541.1	35
scaff_group035	NW_024607542.1	1	29313	NW_024607542.1	35
scaff_group035	NW_024607543.1	1	29330	NW_024607543.1	35
scaff_group035	NW_024607544.1	1	29331	NW_024607544.1	35
scaff_group035	NW_024607545.1	1	29334	NW_024607545.1	35
scaff_group035	NW_024607546.1	1	29335	NW_024607546.1	35
scaff_group035	NW_024607547.1	1	29356	NW_024607547.1	35
scaff_group035	NW_024607548.1	1	29387	NW_024607548.1	35
scaff_group035	NW_024607549.1	1	29414	NW_024607549.1	35
scaff_group035	NW_024607550.1	1	29468	NW_024607550.1	35
scaff_group035	NW_024607551.1	1	29517	NW_024607551.1	35
scaff_group035	NW_024607552.1	1	29583	NW_024607552.1	35
scaff_group035	NW_024607553.1	1	29653	NW_024607553.1	35
scaff_group035	NW_024607554.1	1	29685	NW_024607554.1	35
scaff_group035	NW_024607555.1	1	29720	NW_024607555.1	35
scaff_group035	NW_024607556.1	1	29736	NW_024607556.1	35
scaff_group035	NW_024607557.1	1	29780	NW_024607557.1	35
scaff_group035	NW_024607558.1	1	29806	NW_024607558.1	35
scaff_group035	NW_024607559.1	1	29826	NW_024607559.1	35
scaff_group035	NW_024607560.1	1	29899	NW_024607560.1	35
scaff_group035	NW_024607561.1	1	29907	NW_024607561.1	35
scaff_group035	NW_024607562.1	1	30004	NW_024607562.1	35
scaff_group035	NW_024607563.1	1	30015	NW_024607563.1	35
scaff_group035	NW_024607564.1	1	30024	NW_024607564.1	35
scaff_group035	NW_024607565.1	1	30051	NW_024607565.1	35
scaff_group035	NW_024607566.1	1	30109	NW_024607566.1	35
scaff_group035	NW_024607567.1	1	30116	NW_024607567.1	35
scaff_group035	NW_024607568.1	1	30121	NW_024607568.1	35
scaff_group035	NW_024607569.1	1	30127	NW_024607569.1	35
scaff_group035	NW_024607570.1	1	30143	NW_024607570.1	35
scaff_group035	NW_024607571.1	1	30203	NW_024607571.1	35
scaff_group035	NW_024607572.1	1	30209	NW_024607572.1	35
scaff_group035	NW_024607573.1	1	30259	NW_024607573.1	35
scaff_group035	NW_024607574.1	1	30262	NW_024607574.1	35
scaff_group035	NW_024607575.1	1	30286	NW_024607575.1	35
scaff_group035	NW_024607576.1	1	30322	NW_024607576.1	35
scaff_group035	NW_024607577.1	1	30327	NW_024607577.1	35
scaff_group035	NW_024607578.1	1	30398	NW_024607578.1	35
scaff_group035	NW_024607579.1	1	30477	NW_024607579.1	35
scaff_group035	NW_024607580.1	1	30484	NW_024607580.1	35
scaff_group035	NW_024607581.1	1	30502	NW_024607581.1	35
scaff_group035	NW_024607582.1	1	30505	NW_024607582.1	35
scaff_group035	NW_024607583.1	1	30566	NW_024607583.1	35
scaff_group035	NW_024607584.1	1	30580	NW_024607584.1	35
scaff_group035	NW_024607585.1	1	30661	NW_024607585.1	35
scaff_group035	NW_024607586.1	1	30735	NW_024607586.1	35
scaff_group035	NW_024607587.1	1	30785	NW_024607587.1	35
scaff_group035	NW_024607588.1	1	30785	NW_024607588.1	35
scaff_group035	NW_024607589.1	1	30813	NW_024607589.1	35
scaff_group035	NW_024607590.1	1	30827	NW_024607590.1	35
scaff_group035	NW_024607591.1	1	30841	NW_024607591.1	35
scaff_group035	NW_024607592.1	1	30872	NW_024607592.1	35
scaff_group035	NW_024607593.1	1	30910	NW_024607593.1	35
scaff_group035	NW_024607594.1	1	30972	NW_024607594.1	35
scaff_group035	NW_024607595.1	1	30987	NW_024607595.1	35
scaff_group035	NW_024607596.1	1	31054	NW_024607596.1	35
scaff_group035	NW_024607597.1	1	31079	NW_024607597.1	35
scaff_group035	NW_024607598.1	1	31309	NW_024607598.1	35
scaff_group035	NW_024607599.1	1	31313	NW_024607599.1	35
scaff_group035	NW_024607600.1	1	31327	NW_024607600.1	35
scaff_group035	NW_024607601.1	1	31389	NW_024607601.1	35
scaff_group035	NW_024607602.1	1	31438	NW_024607602.1	35
scaff_group035	NW_024607603.1	1	31538	NW_024607603.1	35
scaff_group035	NW_024607604.1	1	31569	NW_024607604.1	35
scaff_group035	NW_024607605.1	1	31621	NW_024607605.1	35
scaff_group035	NW_024607606.1	1	31674	NW_024607606.1	35
scaff_group035	NW_024607607.1	1	31727	NW_024607607.1	35
scaff_group035	NW_024607608.1	1	31759	NW_024607608.1	35
scaff_group035	NW_024607609.1	1	31792	NW_024607609.1	35
scaff_group035	NW_024607610.1	1	31805	NW_024607610.1	35
scaff_group035	NW_024607611.1	1	31813	NW_024607611.1	35
scaff_group035	NW_024607612.1	1	31841	NW_024607612.1	35
scaff_group035	NW_024607613.1	1	31847	NW_024607613.1	35
scaff_group035	NW_024607614.1	1	31849	NW_024607614.1	35
scaff_group035	NW_024607615.1	1	31852	NW_024607615.1	35
scaff_group035	NW_024607616.1	1	31872	NW_024607616.1	35
scaff_group035	NW_024607617.1	1	31873	NW_024607617.1	35
scaff_group035	NW_024607618.1	1	31914	NW_024607618.1	35
scaff_group035	NW_024607619.1	1	31934	NW_024607619.1	35
scaff_group035	NW_024607620.1	1	31972	NW_024607620.1	35
scaff_group035	NW_024607621.1	1	31992	NW_024607621.1	35
scaff_group035	NW_024607622.1	1	32012	NW_024607622.1	35
scaff_group035	NW_024607623.1	1	32028	NW_024607623.1	35
scaff_group035	NW_024607624.1	1	32142	NW_024607624.1	35
scaff_group035	NW_024607625.1	1	32197	NW_024607625.1	35
scaff_group035	NW_024607626.1	1	32210	NW_024607626.1	35
scaff_group035	NW_024607627.1	1	32220	NW_024607627.1	35
scaff_group035	NW_024607628.1	1	32259	NW_024607628.1	35
scaff_group035	NW_024607629.1	1	32360	NW_024607629.1	35
scaff_group035	NW_024607630.1	1	32360	NW_024607630.1	35
scaff_group035	NW_024607631.1	1	32372	NW_024607631.1	35
scaff_group035	NW_024607632.1	1	32445	NW_024607632.1	35
scaff_group035	NW_024607633.1	1	32447	NW_024607633.1	35
scaff_group035	NW_024607634.1	1	32450	NW_024607634.1	35
scaff_group035	NW_024607635.1	1	32470	NW_024607635.1	35
scaff_group035	NW_024607636.1	1	32507	NW_024607636.1	35
scaff_group035	NW_024607637.1	1	32531	NW_024607637.1	35
scaff_group035	NW_024607638.1	1	32535	NW_024607638.1	35
scaff_group035	NW_024607639.1	1	32572	NW_024607639.1	35
scaff_group035	NW_024607640.1	1	32606	NW_024607640.1	35
scaff_group035	NW_024607641.1	1	32626	NW_024607641.1	35
scaff_group035	NW_024607642.1	1	32653	NW_024607642.1	35
scaff_group035	NW_024607643.1	1	32710	NW_024607643.1	35
scaff_group035	NW_024607644.1	1	32713	NW_024607644.1	35
scaff_group035	NW_024607645.1	1	32728	NW_024607645.1	35
scaff_group035	NW_024607646.1	1	32730	NW_024607646.1	35
scaff_group035	NW_024607647.1	1	32779	NW_024607647.1	35
scaff_group035	NW_024607648.1	1	32798	NW_024607648.1	35
scaff_group035	NW_024607649.1	1	32805	NW_024607649.1	35
scaff_group035	NW_024607650.1	1	32806	NW_024607650.1	35
scaff_group035	NW_024607651.1	1	32809	NW_024607651.1	35
scaff_group035	NW_024607652.1	1	32872	NW_024607652.1	35
scaff_group035	NW_024607653.1	1	32874	NW_024607653.1	35
scaff_group035	NW_024607654.1	1	32894	NW_024607654.1	35
scaff_group035	NW_024607655.1	1	32897	NW_024607655.1	35
scaff_group035	NW_024607656.1	1	32924	NW_024607656.1	35
scaff_group035	NW_024607657.1	1	32935	NW_024607657.1	35
scaff_group035	NW_024607658.1	1	32964	NW_024607658.1	35
scaff_group035	NW_024607659.1	1	33127	NW_024607659.1	35
scaff_group035	NW_024607660.1	1	33152	NW_024607660.1	35
scaff_group035	NW_024607661.1	1	33160	NW_024607661.1	35
scaff_group035	NW_024607662.1	1	33193	NW_024607662.1	35
scaff_group035	NW_024607663.1	1	33205	NW_024607663.1	35
scaff_group035	NW_024607664.1	1	33225	NW_024607664.1	35
scaff_group035	NW_024607665.1	1	33249	NW_024607665.1	35
scaff_group035	NW_024607666.1	1	33296	NW_024607666.1	35
scaff_group035	NW_024607667.1	1	33371	NW_024607667.1	35
scaff_group035	NW_024607668.1	1	33391	NW_024607668.1	35
scaff_group035	NW_024607669.1	1	33462	NW_024607669.1	35
scaff_group035	NW_024607670.1	1	33465	NW_024607670.1	35
scaff_group035	NW_024607671.1	1	33467	NW_024607671.1	35
scaff_group035	NW_024607672.1	1	33473	NW_024607672.1	35
scaff_group035	NW_024607673.1	1	33490	NW_024607673.1	35
scaff_group035	NW_024607674.1	1	33495	NW_024607674.1	35
scaff_group035	NW_024607675.1	1	33504	NW_024607675.1	35
scaff_group035	NW_024607676.1	1	33506	NW_024607676.1	35
scaff_group035	NW_024607677.1	1	33543	NW_024607677.1	35
scaff_group035	NW_024607678.1	1	33548	NW_024607678.1	35
scaff_group035	NW_024607679.1	1	33608	NW_024607679.1	35
scaff_group035	NW_024607680.1	1	33637	NW_024607680.1	35
scaff_group035	NW_024607681.1	1	33639	NW_024607681.1	35
scaff_group035	NW_024607682.1	1	33681	NW_024607682.1	35
scaff_group035	NW_024607683.1	1	33785	NW_024607683.1	35
scaff_group035	NW_024607684.1	1	33864	NW_024607684.1	35
scaff_group035	NW_024607685.1	1	33879	NW_024607685.1	35
scaff_group035	NW_024607686.1	1	33902	NW_024607686.1	35
scaff_group035	NW_024607687.1	1	33941	NW_024607687.1	35
scaff_group035	NW_024607688.1	1	33954	NW_024607688.1	35
scaff_group035	NW_024607689.1	1	33958	NW_024607689.1	35
scaff_group035	NW_024607690.1	1	33974	NW_024607690.1	35
scaff_group035	NW_024607691.1	1	34023	NW_024607691.1	35
scaff_group035	NW_024607692.1	1	34034	NW_024607692.1	35
scaff_group035	NW_024607693.1	1	34073	NW_024607693.1	35
scaff_group035	NW_024607694.1	1	34079	NW_024607694.1	35
scaff_group035	NW_024607695.1	1	34081	NW_024607695.1	35
scaff_group035	NW_024607696.1	1	34118	NW_024607696.1	35
scaff_group035	NW_024607697.1	1	34118	NW_024607697.1	35
scaff_group035	NW_024607698.1	1	34221	NW_024607698.1	35
scaff_group035	NW_024607699.1	1	34222	NW_024607699.1	35
scaff_group035	NW_024607700.1	1	34267	NW_024607700.1	35
scaff_group035	NW_024607701.1	1	34278	NW_024607701.1	35
scaff_group035	NW_024607702.1	1	34279	NW_024607702.1	35
scaff_group035	NW_024607703.1	1	34317	NW_024607703.1	35
scaff_group035	NW_024607704.1	1	34325	NW_024607704.1	35
scaff_group035	NW_024607705.1	1	34386	NW_024607705.1	35
scaff_group035	NW_024607706.1	1	34392	NW_024607706.1	35
scaff_group035	NW_024607707.1	1	34475	NW_024607707.1	35
scaff_group035	NW_024607708.1	1	34499	NW_024607708.1	35
scaff_group035	NW_024607709.1	1	34506	NW_024607709.1	35
scaff_group035	NW_024607710.1	1	34612	NW_024607710.1	35
scaff_group035	NW_024607711.1	1	34633	NW_024607711.1	35
scaff_group035	NW_024607712.1	1	34651	NW_024607712.1	35
scaff_group035	NW_024607713.1	1	34659	NW_024607713.1	35
scaff_group035	NW_024607714.1	1	34778	NW_024607714.1	35
scaff_group035	NW_024607715.1	1	34795	NW_024607715.1	35
scaff_group035	NW_024607716.1	1	34814	NW_024607716.1	35
scaff_group035	NW_024607717.1	1	34823	NW_024607717.1	35
scaff_group035	NW_024607718.1	1	34827	NW_024607718.1	35
scaff_group035	NW_024607719.1	1	34832	NW_024607719.1	35
scaff_group035	NW_024607720.1	1	34869	NW_024607720.1	35
scaff_group035	NW_024607721.1	1	34871	NW_024607721.1	35
scaff_group035	NW_024607722.1	1	34993	NW_024607722.1	35
scaff_group035	NW_024607723.1	1	35025	NW_024607723.1	35
scaff_group035	NW_024607724.1	1	35106	NW_024607724.1	35
scaff_group035	NW_024607725.1	1	35279	NW_024607725.1	35
scaff_group035	NW_024607726.1	1	35280	NW_024607726.1	35
scaff_group035	NW_024607727.1	1	35286	NW_024607727.1	35
scaff_group035	NW_024607728.1	1	35357	NW_024607728.1	35
scaff_group035	NW_024607729.1	1	35375	NW_024607729.1	35
scaff_group035	NW_024607730.1	1	35384	NW_024607730.1	35
scaff_group035	NW_024607731.1	1	35393	NW_024607731.1	35
scaff_group035	NW_024607732.1	1	35400	NW_024607732.1	35
scaff_group035	NW_024607733.1	1	35453	NW_024607733.1	35
scaff_group035	NW_024607734.1	1	35535	NW_024607734.1	35
scaff_group035	NW_024607735.1	1	35550	NW_024607735.1	35
scaff_group035	NW_024607736.1	1	35562	NW_024607736.1	35
scaff_group035	NW_024607737.1	1	35592	NW_024607737.1	35
scaff_group035	NW_024607738.1	1	35598	NW_024607738.1	35
scaff_group035	NW_024607739.1	1	35649	NW_024607739.1	35
scaff_group035	NW_024607740.1	1	35693	NW_024607740.1	35
scaff_group035	NW_024607741.1	1	35711	NW_024607741.1	35
scaff_group035	NW_024607742.1	1	35733	NW_024607742.1	35
scaff_group035	NW_024607743.1	1	35745	NW_024607743.1	35
scaff_group035	NW_024607744.1	1	35758	NW_024607744.1	35
scaff_group035	NW_024607745.1	1	35762	NW_024607745.1	35
scaff_group035	NW_024607746.1	1	35772	NW_024607746.1	35
scaff_group035	NW_024607747.1	1	35779	NW_024607747.1	35
scaff_group035	NW_024607748.1	1	35788	NW_024607748.1	35
scaff_group035	NW_024607749.1	1	35816	NW_024607749.1	35
scaff_group035	NW_024607750.1	1	35844	NW_024607750.1	35
scaff_group035	NW_024607751.1	1	35859	NW_024607751.1	35
scaff_group035	NW_024607752.1	1	35881	NW_024607752.1	35
scaff_group035	NW_024607753.1	1	35999	NW_024607753.1	35
scaff_group035	NW_024607754.1	1	36016	NW_024607754.1	35
scaff_group035	NW_024607755.1	1	36037	NW_024607755.1	35
scaff_group035	NW_024607756.1	1	36076	NW_024607756.1	35
scaff_group035	NW_024607757.1	1	36082	NW_024607757.1	35
scaff_group035	NW_024607758.1	1	36094	NW_024607758.1	35
scaff_group035	NW_024607759.1	1	36123	NW_024607759.1	35
scaff_group035	NW_024607760.1	1	36126	NW_024607760.1	35
scaff_group035	NW_024607761.1	1	36167	NW_024607761.1	35
scaff_group035	NW_024607762.1	1	36191	NW_024607762.1	35
scaff_group035	NW_024607763.1	1	36194	NW_024607763.1	35
scaff_group035	NW_024607764.1	1	36242	NW_024607764.1	35
scaff_group035	NW_024607765.1	1	36296	NW_024607765.1	35
scaff_group035	NW_024607766.1	1	36317	NW_024607766.1	35
scaff_group035	NW_024607767.1	1	36382	NW_024607767.1	35
scaff_group035	NW_024607768.1	1	36494	NW_024607768.1	35
scaff_group035	NW_024607769.1	1	36516	NW_024607769.1	35
scaff_group035	NW_024607770.1	1	36517	NW_024607770.1	35
scaff_group035	NW_024607771.1	1	36572	NW_024607771.1	35
scaff_group035	NW_024607772.1	1	36604	NW_024607772.1	35
scaff_group035	NW_024607773.1	1	36610	NW_024607773.1	35
scaff_group035	NW_024607774.1	1	36706	NW_024607774.1	35
scaff_group035	NW_024607775.1	1	36709	NW_024607775.1	35
scaff_group035	NW_024607776.1	1	36845	NW_024607776.1	35
scaff_group035	NW_024607777.1	1	36935	NW_024607777.1	35
scaff_group035	NW_024607778.1	1	36965	NW_024607778.1	35
scaff_group035	NW_024607779.1	1	37000	NW_024607779.1	35
scaff_group035	NW_024607780.1	1	37019	NW_024607780.1	35
scaff_group035	NW_024607781.1	1	37040	NW_024607781.1	35
scaff_group035	NW_024607782.1	1	37058	NW_024607782.1	35
scaff_group035	NW_024607783.1	1	37073	NW_024607783.1	35
scaff_group035	NW_024607784.1	1	37075	NW_024607784.1	35
scaff_group035	NW_024607785.1	1	37076	NW_024607785.1	35
scaff_group035	NW_024607786.1	1	37104	NW_024607786.1	35
scaff_group035	NW_024607787.1	1	37123	NW_024607787.1	35
scaff_group035	NW_024607788.1	1	37129	NW_024607788.1	35
scaff_group035	NW_024607789.1	1	37135	NW_024607789.1	35
scaff_group035	NW_024607790.1	1	37136	NW_024607790.1	35
scaff_group035	NW_024607791.1	1	37157	NW_024607791.1	35
scaff_group035	NW_024607792.1	1	37205	NW_024607792.1	35
scaff_group035	NW_024607793.1	1	37287	NW_024607793.1	35
scaff_group035	NW_024607794.1	1	37299	NW_024607794.1	35
scaff_group035	NW_024607795.1	1	37324	NW_024607795.1	35
scaff_group035	NW_024607796.1	1	37346	NW_024607796.1	35
scaff_group035	NW_024607797.1	1	37375	NW_024607797.1	35
scaff_group035	NW_024607798.1	1	37394	NW_024607798.1	35
scaff_group035	NW_024607799.1	1	37426	NW_024607799.1	35
scaff_group035	NW_024607800.1	1	37456	NW_024607800.1	35
scaff_group035	NW_024607801.1	1	37506	NW_024607801.1	35
scaff_group035	NW_024607802.1	1	37533	NW_024607802.1	35
scaff_group035	NW_024607803.1	1	37578	NW_024607803.1	35
scaff_group035	NW_024607804.1	1	37648	NW_024607804.1	35
scaff_group035	NW_024607805.1	1	37777	NW_024607805.1	35
scaff_group035	NW_024607806.1	1	37939	NW_024607806.1	35
scaff_group035	NW_024607807.1	1	37945	NW_024607807.1	35
scaff_group035	NW_024607808.1	1	37966	NW_024607808.1	35
scaff_group035	NW_024607809.1	1	38005	NW_024607809.1	35
scaff_group035	NW_024607810.1	1	38010	NW_024607810.1	35
scaff_group035	NW_024607811.1	1	38135	NW_024607811.1	35
scaff_group035	NW_024607812.1	1	38180	NW_024607812.1	35
scaff_group035	NW_024607813.1	1	38194	NW_024607813.1	35
scaff_group035	NW_024607814.1	1	38259	NW_024607814.1	35
scaff_group035	NW_024607815.1	1	38291	NW_024607815.1	35
scaff_group035	NW_024607816.1	1	38366	NW_024607816.1	35
scaff_group035	NW_024607817.1	1	38396	NW_024607817.1	35
scaff_group035	NW_024607818.1	1	38410	NW_024607818.1	35
scaff_group035	NW_024607819.1	1	38493	NW_024607819.1	35
scaff_group035	NW_024607820.1	1	38507	NW_024607820.1	35
scaff_group035	NW_024607821.1	1	38510	NW_024607821.1	35
scaff_group035	NW_024607822.1	1	38540	NW_024607822.1	35
scaff_group035	NW_024607823.1	1	38544	NW_024607823.1	35
scaff_group035	NW_024607824.1	1	38575	NW_024607824.1	35
scaff_group035	NW_024607825.1	1	38601	NW_024607825.1	35
scaff_group035	NW_024607826.1	1	38627	NW_024607826.1	35
scaff_group035	NW_024607827.1	1	38660	NW_024607827.1	35
scaff_group035	NW_024607828.1	1	38748	NW_024607828.1	35
scaff_group035	NW_024607829.1	1	38822	NW_024607829.1	35
scaff_group035	NW_024607830.1	1	38842	NW_024607830.1	35
scaff_group035	NW_024607831.1	1	38844	NW_024607831.1	35
scaff_group035	NW_024607832.1	1	38861	NW_024607832.1	35
scaff_group035	NW_024607833.1	1	38902	NW_024607833.1	35
