id	chrom	start	stop	angsd_chrom	mh_label
scaff_group021	NW_026460186.1	1	72252	NW_026460186.1	21
scaff_group021	NW_026460187.1	1	68093	NW_026460187.1	21
scaff_group021	NW_026460188.1	1	64460	NW_026460188.1	21
scaff_group021	NW_026460189.1	1	72558	NW_026460189.1	21
scaff_group021	NW_026460190.1	1	68170	NW_026460190.1	21
scaff_group021	NW_026460192.1	1	68291	NW_026460192.1	21
scaff_group021	NW_026460193.1	1	66403	NW_026460193.1	21
scaff_group021	NW_026460194.1	1	72316	NW_026460194.1	21
scaff_group021	NW_026460195.1	1	63592	NW_026460195.1	21
scaff_group021	NW_026460196.1	1	68431	NW_026460196.1	21
scaff_group021	NW_026460197.1	1	69585	NW_026460197.1	21
scaff_group021	NW_026460198.1	1	63996	NW_026460198.1	21
scaff_group021	NW_026460199.1	1	64768	NW_026460199.1	21
scaff_group021	NW_026460201.1	1	64584	NW_026460201.1	21
scaff_group021	NW_026460202.1	1	69174	NW_026460202.1	21
scaff_group021	NW_026460203.1	1	69766	NW_026460203.1	21
scaff_group021	NW_026460204.1	1	73147	NW_026460204.1	21
scaff_group021	NW_026460205.1	1	78240	NW_026460205.1	21
scaff_group021	NW_026460207.1	1	74742	NW_026460207.1	21
scaff_group021	NW_026460208.1	1	66596	NW_026460208.1	21
scaff_group021	NW_026460209.1	1	73028	NW_026460209.1	21
scaff_group021	NW_026460210.1	1	71176	NW_026460210.1	21
scaff_group021	NW_026460211.1	1	65721	NW_026460211.1	21
scaff_group021	NW_026460212.1	1	68518	NW_026460212.1	21
scaff_group021	NW_026460213.1	1	68983	NW_026460213.1	21
scaff_group021	NW_026460214.1	1	67788	NW_026460214.1	21
scaff_group021	NW_026460215.1	1	62372	NW_026460215.1	21
scaff_group021	NW_026460216.1	1	73324	NW_026460216.1	21
scaff_group021	NW_026460217.1	1	72463	NW_026460217.1	21
scaff_group021	NW_026460218.1	1	67950	NW_026460218.1	21
scaff_group021	NW_026460219.1	1	78906	NW_026460219.1	21
scaff_group021	NW_026460221.1	1	75958	NW_026460221.1	21
scaff_group021	NW_026460222.1	1	70771	NW_026460222.1	21
scaff_group021	NW_026460223.1	1	71075	NW_026460223.1	21
scaff_group021	NW_026460224.1	1	71522	NW_026460224.1	21
scaff_group021	NW_026460225.1	1	67295	NW_026460225.1	21
scaff_group021	NW_026460226.1	1	67689	NW_026460226.1	21
scaff_group021	NW_026460227.1	1	57090	NW_026460227.1	21
scaff_group021	NW_026460228.1	1	67200	NW_026460228.1	21
scaff_group021	NW_026460229.1	1	74102	NW_026460229.1	21
scaff_group021	NW_026460230.1	1	14248	NW_026460230.1	21
scaff_group021	NW_026460232.1	1	65665	NW_026460232.1	21
scaff_group021	NW_026460233.1	1	68968	NW_026460233.1	21
scaff_group021	NW_026460234.1	1	63838	NW_026460234.1	21
scaff_group021	NW_026460235.1	1	61309	NW_026460235.1	21
scaff_group021	NW_026460237.1	1	72768	NW_026460237.1	21
scaff_group021	NW_026460238.1	1	51845	NW_026460238.1	21
scaff_group021	NW_026460239.1	1	62595	NW_026460239.1	21
scaff_group021	NW_026460240.1	1	68476	NW_026460240.1	21
scaff_group021	NW_026460241.1	1	66601	NW_026460241.1	21
scaff_group021	NW_026460244.1	1	68943	NW_026460244.1	21
scaff_group021	NW_026460245.1	1	72278	NW_026460245.1	21
scaff_group021	NW_026460246.1	1	80418	NW_026460246.1	21
scaff_group021	NW_026460247.1	1	66787	NW_026460247.1	21
scaff_group021	NW_026460248.1	1	76363	NW_026460248.1	21
scaff_group021	NW_026460250.1	1	76435	NW_026460250.1	21
scaff_group021	NW_026460251.1	1	63270	NW_026460251.1	21
scaff_group021	NW_026460252.1	1	70270	NW_026460252.1	21
scaff_group021	NW_026460253.1	1	67504	NW_026460253.1	21
scaff_group021	NW_026460255.1	1	68720	NW_026460255.1	21
scaff_group021	NW_026460257.1	1	13263	NW_026460257.1	21
scaff_group021	NW_026460259.1	1	77228	NW_026460259.1	21
scaff_group021	NW_026460260.1	1	54074	NW_026460260.1	21
scaff_group021	NW_026460261.1	1	61211	NW_026460261.1	21
scaff_group021	NW_026460262.1	1	62506	NW_026460262.1	21
scaff_group021	NW_026460263.1	1	70470	NW_026460263.1	21
scaff_group021	NW_026460265.1	1	23026	NW_026460265.1	21
scaff_group021	NW_026460266.1	1	64198	NW_026460266.1	21
scaff_group021	NW_026460267.1	1	34012	NW_026460267.1	21
scaff_group021	NW_026460268.1	1	69066	NW_026460268.1	21
scaff_group021	NW_026460269.1	1	66523	NW_026460269.1	21
scaff_group021	NW_026460270.1	1	68230	NW_026460270.1	21
scaff_group021	NW_026460271.1	1	65190	NW_026460271.1	21
scaff_group021	NW_026460272.1	1	73172	NW_026460272.1	21
scaff_group021	NW_026460273.1	1	69821	NW_026460273.1	21
scaff_group021	NW_026460274.1	1	61283	NW_026460274.1	21
scaff_group021	NW_026460276.1	1	69131	NW_026460276.1	21
scaff_group021	NW_026460277.1	1	14386	NW_026460277.1	21
scaff_group021	NW_026460278.1	1	58721	NW_026460278.1	21
scaff_group021	NW_026460279.1	1	76553	NW_026460279.1	21
scaff_group021	NW_026460280.1	1	64296	NW_026460280.1	21
scaff_group021	NW_026460281.1	1	73139	NW_026460281.1	21
scaff_group021	NW_026460282.1	1	67340	NW_026460282.1	21
scaff_group021	NW_026460283.1	1	70764	NW_026460283.1	21
scaff_group021	NW_026460284.1	1	65157	NW_026460284.1	21
scaff_group021	NW_026460285.1	1	72110	NW_026460285.1	21
scaff_group021	NW_026460287.1	1	78554	NW_026460287.1	21
scaff_group021	NW_026460288.1	1	61123	NW_026460288.1	21
scaff_group021	NW_026460291.1	1	62227	NW_026460291.1	21
scaff_group021	NW_026460292.1	1	78084	NW_026460292.1	21
scaff_group021	NW_026460293.1	1	67343	NW_026460293.1	21
scaff_group021	NW_026460294.1	1	76938	NW_026460294.1	21
scaff_group021	NW_026460295.1	1	68946	NW_026460295.1	21
scaff_group021	NW_026460296.1	1	74910	NW_026460296.1	21
scaff_group021	NW_026460298.1	1	71232	NW_026460298.1	21
scaff_group021	NW_026460300.1	1	68994	NW_026460300.1	21
scaff_group021	NW_026460301.1	1	69189	NW_026460301.1	21
scaff_group021	NW_026460302.1	1	65235	NW_026460302.1	21
scaff_group021	NW_026460303.1	1	75845	NW_026460303.1	21
scaff_group021	NW_026460304.1	1	67726	NW_026460304.1	21
scaff_group021	NW_026460305.1	1	70315	NW_026460305.1	21
scaff_group021	NW_026460306.1	1	64712	NW_026460306.1	21
scaff_group021	NW_026460307.1	1	71619	NW_026460307.1	21
scaff_group021	NW_026460309.1	1	61648	NW_026460309.1	21
scaff_group021	NW_026460310.1	1	12492	NW_026460310.1	21
scaff_group021	NW_026460311.1	1	64461	NW_026460311.1	21
scaff_group021	NW_026460312.1	1	63541	NW_026460312.1	21
scaff_group021	NW_026460313.1	1	56482	NW_026460313.1	21
scaff_group021	NW_026460314.1	1	57683	NW_026460314.1	21
scaff_group021	NW_026460317.1	1	20820	NW_026460317.1	21
scaff_group021	NW_026460321.1	1	25127	NW_026460321.1	21
scaff_group021	NW_026460322.1	1	29687	NW_026460322.1	21
scaff_group021	NW_026460326.1	1	29472	NW_026460326.1	21
scaff_group021	NW_026460328.1	1	27003	NW_026460328.1	21
scaff_group021	NW_026460332.1	1	20517	NW_026460332.1	21
scaff_group021	NW_026460334.1	1	22086	NW_026460334.1	21
scaff_group021	NW_026460337.1	1	22043	NW_026460337.1	21
scaff_group021	NW_026460339.1	1	26520	NW_026460339.1	21
scaff_group021	NW_026460343.1	1	22636	NW_026460343.1	21
scaff_group021	NW_026460346.1	1	10536	NW_026460346.1	21
scaff_group021	NW_026460347.1	1	21114	NW_026460347.1	21
scaff_group021	NW_026460348.1	1	11761	NW_026460348.1	21
scaff_group021	NW_026460350.1	1	27582	NW_026460350.1	21
scaff_group021	NW_026460354.1	1	21021	NW_026460354.1	21
scaff_group021	NW_026460355.1	1	11130	NW_026460355.1	21
scaff_group021	NW_026460356.1	1	11015	NW_026460356.1	21
scaff_group021	NW_026460359.1	1	23788	NW_026460359.1	21
scaff_group021	NW_026460360.1	1	31160	NW_026460360.1	21
scaff_group021	NW_026460364.1	1	11672	NW_026460364.1	21
scaff_group021	NW_026460366.1	1	13382	NW_026460366.1	21
scaff_group021	NW_026460367.1	1	19197	NW_026460367.1	21
scaff_group021	NW_026460369.1	1	27150	NW_026460369.1	21
scaff_group021	NW_026460370.1	1	30412	NW_026460370.1	21
scaff_group021	NW_026460371.1	1	11053	NW_026460371.1	21
scaff_group021	NW_026460372.1	1	19387	NW_026460372.1	21
scaff_group021	NW_026460374.1	1	12274	NW_026460374.1	21
scaff_group021	NW_026460375.1	1	11566	NW_026460375.1	21
scaff_group021	NW_026460376.1	1	18947	NW_026460376.1	21
scaff_group021	NW_026460377.1	1	29709	NW_026460377.1	21
scaff_group021	NW_026460380.1	1	23899	NW_026460380.1	21
scaff_group021	NW_026460381.1	1	12030	NW_026460381.1	21
scaff_group021	NW_026460388.1	1	33038	NW_026460388.1	21
scaff_group021	NW_026460389.1	1	33053	NW_026460389.1	21
scaff_group021	NW_026460390.1	1	10289	NW_026460390.1	21
scaff_group021	NW_026460392.1	1	26801	NW_026460392.1	21
scaff_group021	NW_026460395.1	1	24842	NW_026460395.1	21
scaff_group021	NW_026460401.1	1	30236	NW_026460401.1	21
scaff_group021	NW_026460403.1	1	10642	NW_026460403.1	21
scaff_group021	NW_026460407.1	1	20951	NW_026460407.1	21
scaff_group021	NW_026460409.1	1	27314	NW_026460409.1	21
scaff_group021	NW_026460410.1	1	22181	NW_026460410.1	21
scaff_group021	NW_026460412.1	1	12724	NW_026460412.1	21
scaff_group021	NW_026460413.1	1	18433	NW_026460413.1	21
scaff_group021	NW_026460414.1	1	31157	NW_026460414.1	21
scaff_group021	NW_026460418.1	1	25992	NW_026460418.1	21
scaff_group021	NW_026460419.1	1	23966	NW_026460419.1	21
scaff_group021	NW_026460422.1	1	27100	NW_026460422.1	21
scaff_group021	NW_026460424.1	1	27862	NW_026460424.1	21
scaff_group021	NW_026460428.1	1	27953	NW_026460428.1	21
scaff_group021	NW_026460429.1	1	27131	NW_026460429.1	21
scaff_group021	NW_026460436.1	1	19350	NW_026460436.1	21
scaff_group021	NW_026460444.1	1	25177	NW_026460444.1	21
scaff_group021	NW_026460450.1	1	26683	NW_026460450.1	21
scaff_group021	NW_026460453.1	1	23844	NW_026460453.1	21
scaff_group021	NW_026460454.1	1	10010	NW_026460454.1	21
scaff_group021	NW_026460455.1	1	16718	NW_026460455.1	21
scaff_group021	NW_026460459.1	1	23974	NW_026460459.1	21
scaff_group021	NW_026460461.1	1	24486	NW_026460461.1	21
scaff_group021	NW_026460464.1	1	20901	NW_026460464.1	21
scaff_group021	NW_026460467.1	1	24570	NW_026460467.1	21
scaff_group021	NW_026460469.1	1	11518	NW_026460469.1	21
scaff_group021	NW_026460471.1	1	22369	NW_026460471.1	21
scaff_group021	NW_026460475.1	1	21536	NW_026460475.1	21
scaff_group021	NW_026460477.1	1	25346	NW_026460477.1	21
scaff_group021	NW_026460478.1	1	25392	NW_026460478.1	21
scaff_group021	NW_026460480.1	1	25403	NW_026460480.1	21
scaff_group021	NW_026460482.1	1	20619	NW_026460482.1	21
scaff_group021	NW_026460483.1	1	25451	NW_026460483.1	21
scaff_group021	NW_026460485.1	1	25537	NW_026460485.1	21
scaff_group021	NW_026460487.1	1	25746	NW_026460487.1	21
scaff_group021	NW_026460489.1	1	25857	NW_026460489.1	21
scaff_group021	NW_026460491.1	1	21799	NW_026460491.1	21
scaff_group021	NW_026460493.1	1	26008	NW_026460493.1	21
scaff_group021	NW_026460495.1	1	23800	NW_026460495.1	21
scaff_group021	NW_026460497.1	1	23647	NW_026460497.1	21
scaff_group021	NW_026460505.1	1	26486	NW_026460505.1	21
scaff_group021	NW_026460508.1	1	20225	NW_026460508.1	21
scaff_group021	NW_026460518.1	1	25128	NW_026460518.1	21
scaff_group021	NW_026460521.1	1	27109	NW_026460521.1	21
scaff_group021	NW_026460524.1	1	21879	NW_026460524.1	21
scaff_group021	NW_026460525.1	1	27318	NW_026460525.1	21
scaff_group021	NW_026460527.1	1	20535	NW_026460527.1	21
scaff_group021	NW_026460532.1	1	11138	NW_026460532.1	21
scaff_group021	NW_026460533.1	1	14959	NW_026460533.1	21
scaff_group021	NW_026460541.1	1	15040	NW_026460541.1	21
scaff_group021	NW_026460545.1	1	10435	NW_026460545.1	21
scaff_group021	NW_026460550.1	1	15146	NW_026460550.1	21
scaff_group021	NW_026460553.1	1	15330	NW_026460553.1	21
scaff_group021	NW_026460554.1	1	11180	NW_026460554.1	21
scaff_group021	NW_026460558.1	1	15789	NW_026460558.1	21
scaff_group021	NW_026460560.1	1	13086	NW_026460560.1	21
scaff_group021	NW_026460565.1	1	12694	NW_026460565.1	21
scaff_group021	NW_026460567.1	1	16010	NW_026460567.1	21
scaff_group021	NW_026460569.1	1	10461	NW_026460569.1	21
scaff_group021	NW_026460610.1	1	11673	NW_026460610.1	21
scaff_group021	NW_026460614.1	1	11217	NW_026460614.1	21
scaff_group021	NW_026460616.1	1	12792	NW_026460616.1	21
scaff_group021	NW_026460624.1	1	12948	NW_026460624.1	21
scaff_group021	NW_026460638.1	1	11580	NW_026460638.1	21
scaff_group021	NW_026460641.1	1	14617	NW_026460641.1	21
scaff_group021	NW_026460650.1	1	14760	NW_026460650.1	21
scaff_group021	NW_026460651.1	1	16109	NW_026460651.1	21
scaff_group021	NW_026460654.1	1	11329	NW_026460654.1	21
scaff_group021	NW_026460655.1	1	16236	NW_026460655.1	21
scaff_group021	NW_026460657.1	1	10989	NW_026460657.1	21
scaff_group021	NW_026460658.1	1	16308	NW_026460658.1	21
scaff_group021	NW_026460659.1	1	16310	NW_026460659.1	21
scaff_group021	NW_026460660.1	1	16489	NW_026460660.1	21
scaff_group021	NW_026460662.1	1	16390	NW_026460662.1	21
scaff_group021	NW_026460673.1	1	13809	NW_026460673.1	21
scaff_group021	NW_026460685.1	1	10523	NW_026460685.1	21
scaff_group021	NW_026460687.1	1	10884	NW_026460687.1	21
scaff_group021	NW_026460688.1	1	11327	NW_026460688.1	21
scaff_group021	NW_026460706.1	1	12295	NW_026460706.1	21
scaff_group021	NW_026460716.1	1	12330	NW_026460716.1	21
scaff_group021	NW_026460717.1	1	12328	NW_026460717.1	21
scaff_group021	NW_026460719.1	1	11018	NW_026460719.1	21
scaff_group021	NW_026460727.1	1	11371	NW_026460727.1	21
scaff_group021	NW_026460732.1	1	10504	NW_026460732.1	21
scaff_group021	NW_026460744.1	1	14313	NW_026460744.1	21
scaff_group021	NW_026460753.1	1	13080	NW_026460753.1	21
scaff_group021	NW_026460763.1	1	11765	NW_026460763.1	21
scaff_group021	NW_026460767.1	1	10432	NW_026460767.1	21
scaff_group021	NW_026460783.1	1	10108	NW_026460783.1	21
scaff_group021	NW_026460796.1	1	11019	NW_026460796.1	21
scaff_group021	NW_026460797.1	1	10715	NW_026460797.1	21
scaff_group021	NW_026460806.1	1	11348	NW_026460806.1	21
scaff_group021	NW_026460811.1	1	11448	NW_026460811.1	21
scaff_group021	NW_026460817.1	1	11069	NW_026460817.1	21
scaff_group021	NW_026460830.1	1	11790	NW_026460830.1	21
scaff_group021	NW_026460833.1	1	11826	NW_026460833.1	21
scaff_group021	NW_026460836.1	1	11878	NW_026460836.1	21
scaff_group021	NW_026460837.1	1	11927	NW_026460837.1	21
scaff_group021	NW_026460845.1	1	61218	NW_026460845.1	21
scaff_group021	NW_026460847.1	1	70017	NW_026460847.1	21
scaff_group021	NW_026460848.1	1	63258	NW_026460848.1	21
scaff_group021	NW_026460850.1	1	69651	NW_026460850.1	21
scaff_group021	NW_026460851.1	1	69158	NW_026460851.1	21
scaff_group021	NW_026460852.1	1	62069	NW_026460852.1	21
scaff_group021	NW_026460853.1	1	64873	NW_026460853.1	21
scaff_group021	NW_026460854.1	1	69692	NW_026460854.1	21
scaff_group021	NW_026460855.1	1	69799	NW_026460855.1	21
scaff_group021	NW_026460856.1	1	67749	NW_026460856.1	21
scaff_group021	NW_026460859.1	1	67456	NW_026460859.1	21
scaff_group021	NW_026460860.1	1	66672	NW_026460860.1	21
scaff_group021	NW_026460861.1	1	64798	NW_026460861.1	21
scaff_group021	NW_026460862.1	1	61023	NW_026460862.1	21
scaff_group021	NW_026460863.1	1	59630	NW_026460863.1	21
scaff_group021	NW_026460864.1	1	76923	NW_026460864.1	21
scaff_group021	NW_026460865.1	1	57846	NW_026460865.1	21
scaff_group021	NW_026460866.1	1	59305	NW_026460866.1	21
scaff_group021	NW_026460867.1	1	64889	NW_026460867.1	21
scaff_group021	NW_026460869.1	1	77418	NW_026460869.1	21
scaff_group021	NW_026460870.1	1	74170	NW_026460870.1	21
scaff_group021	NW_026460872.1	1	66472	NW_026460872.1	21
scaff_group021	NW_026460873.1	1	67928	NW_026460873.1	21
scaff_group021	NW_026460874.1	1	66875	NW_026460874.1	21
scaff_group021	NW_026460875.1	1	66489	NW_026460875.1	21
scaff_group021	NW_026460876.1	1	68957	NW_026460876.1	21
scaff_group021	NW_026460877.1	1	57696	NW_026460877.1	21
scaff_group021	NW_026460878.1	1	79343	NW_026460878.1	21
scaff_group021	NW_026460881.1	1	68641	NW_026460881.1	21
scaff_group021	NW_026460882.1	1	77473	NW_026460882.1	21
scaff_group021	NW_026460883.1	1	21007	NW_026460883.1	21
scaff_group021	NW_026460884.1	1	78531	NW_026460884.1	21
scaff_group021	NW_026460885.1	1	15657	NW_026460885.1	21
scaff_group021	NW_026460886.1	1	68125	NW_026460886.1	21
scaff_group021	NW_026460887.1	1	77631	NW_026460887.1	21
scaff_group021	NW_026460888.1	1	72046	NW_026460888.1	21
scaff_group021	NW_026460889.1	1	59341	NW_026460889.1	21
scaff_group021	NW_026460890.1	1	59902	NW_026460890.1	21
scaff_group021	NW_026460892.1	1	60816	NW_026460892.1	21
scaff_group021	NW_026460893.1	1	66972	NW_026460893.1	21
scaff_group021	NW_026460894.1	1	68215	NW_026460894.1	21
scaff_group021	NW_026460895.1	1	60946	NW_026460895.1	21
scaff_group021	NW_026460896.1	1	65892	NW_026460896.1	21
scaff_group021	NW_026460897.1	1	67525	NW_026460897.1	21
scaff_group021	NW_026460898.1	1	68477	NW_026460898.1	21
scaff_group021	NW_026460899.1	1	66108	NW_026460899.1	21
scaff_group021	NW_026460900.1	1	16453	NW_026460900.1	21
scaff_group021	NW_026460901.1	1	64552	NW_026460901.1	21
scaff_group021	NW_026460903.1	1	52027	NW_026460903.1	21
scaff_group021	NW_026460904.1	1	56851	NW_026460904.1	21
scaff_group021	NW_026460905.1	1	69186	NW_026460905.1	21
scaff_group021	NW_026460906.1	1	77253	NW_026460906.1	21
scaff_group021	NW_026460907.1	1	67027	NW_026460907.1	21
scaff_group021	NW_026460908.1	1	74365	NW_026460908.1	21
scaff_group021	NW_026460909.1	1	75162	NW_026460909.1	21
scaff_group021	NW_026460910.1	1	57722	NW_026460910.1	21
scaff_group021	NW_026460911.1	1	42397	NW_026460911.1	21
scaff_group021	NW_026460912.1	1	51282	NW_026460912.1	21
scaff_group021	NW_026460913.1	1	61159	NW_026460913.1	21
scaff_group021	NW_026460914.1	1	42203	NW_026460914.1	21
scaff_group021	NW_026460915.1	1	70518	NW_026460915.1	21
scaff_group021	NW_026460916.1	1	35540	NW_026460916.1	21
scaff_group021	NW_026460917.1	1	77476	NW_026460917.1	21
scaff_group021	NW_026460918.1	1	43532	NW_026460918.1	21
scaff_group021	NW_026460919.1	1	69507	NW_026460919.1	21
scaff_group021	NW_026460920.1	1	41152	NW_026460920.1	21
scaff_group021	NW_026460921.1	1	38494	NW_026460921.1	21
scaff_group021	NW_026460922.1	1	45164	NW_026460922.1	21
scaff_group021	NW_026460924.1	1	68234	NW_026460924.1	21
scaff_group021	NW_026460925.1	1	66852	NW_026460925.1	21
scaff_group021	NW_026460926.1	1	51181	NW_026460926.1	21
scaff_group021	NW_026460927.1	1	62849	NW_026460927.1	21
scaff_group021	NW_026460928.1	1	49502	NW_026460928.1	21
scaff_group021	NW_026460929.1	1	55752	NW_026460929.1	21
scaff_group021	NW_026460930.1	1	58562	NW_026460930.1	21
scaff_group021	NW_026460931.1	1	41533	NW_026460931.1	21
scaff_group021	NW_026460932.1	1	72822	NW_026460932.1	21
scaff_group021	NW_026460933.1	1	71707	NW_026460933.1	21
scaff_group021	NW_026460935.1	1	32344	NW_026460935.1	21
scaff_group021	NW_026460936.1	1	82446	NW_026460936.1	21
scaff_group021	NW_026460937.1	1	56206	NW_026460937.1	21
scaff_group021	NW_026460938.1	1	47389	NW_026460938.1	21
scaff_group021	NW_026460939.1	1	58543	NW_026460939.1	21
scaff_group021	NW_026460940.1	1	34075	NW_026460940.1	21
scaff_group021	NW_026460941.1	1	72713	NW_026460941.1	21
scaff_group021	NW_026460942.1	1	46548	NW_026460942.1	21
scaff_group021	NW_026460943.1	1	61170	NW_026460943.1	21
scaff_group021	NW_026460944.1	1	37696	NW_026460944.1	21
scaff_group021	NW_026460946.1	1	30954	NW_026460946.1	21
scaff_group021	NW_026460947.1	1	67879	NW_026460947.1	21
scaff_group021	NW_026460948.1	1	45796	NW_026460948.1	21
scaff_group021	NW_026460949.1	1	69630	NW_026460949.1	21
scaff_group021	NW_026460950.1	1	41892	NW_026460950.1	21
scaff_group021	NW_026460951.1	1	73493	NW_026460951.1	21
scaff_group021	NW_026460952.1	1	44943	NW_026460952.1	21
scaff_group021	NW_026460953.1	1	70738	NW_026460953.1	21
scaff_group021	NW_026460954.1	1	64969	NW_026460954.1	21
scaff_group021	NW_026460955.1	1	50836	NW_026460955.1	21
scaff_group021	NW_026460957.1	1	40839	NW_026460957.1	21
scaff_group021	NW_026460958.1	1	51271	NW_026460958.1	21
scaff_group021	NW_026460959.1	1	45055	NW_026460959.1	21
scaff_group021	NW_026460960.1	1	68237	NW_026460960.1	21
scaff_group021	NW_026460961.1	1	52646	NW_026460961.1	21
scaff_group021	NW_026460962.1	1	58681	NW_026460962.1	21
scaff_group021	NW_026460963.1	1	38660	NW_026460963.1	21
scaff_group021	NW_026460964.1	1	72666	NW_026460964.1	21
scaff_group021	NW_026460965.1	1	67204	NW_026460965.1	21
scaff_group021	NW_026460966.1	1	37513	NW_026460966.1	21
scaff_group022	NW_026460968.1	1	74349	NW_026460968.1	22
scaff_group022	NW_026460969.1	1	41750	NW_026460969.1	22
scaff_group022	NW_026460970.1	1	44235	NW_026460970.1	22
scaff_group022	NW_026460971.1	1	36356	NW_026460971.1	22
scaff_group022	NW_026460972.1	1	33514	NW_026460972.1	22
scaff_group022	NW_026460973.1	1	70220	NW_026460973.1	22
scaff_group022	NW_026460974.1	1	70345	NW_026460974.1	22
scaff_group022	NW_026460975.1	1	39857	NW_026460975.1	22
scaff_group022	NW_026460976.1	1	65602	NW_026460976.1	22
scaff_group022	NW_026460977.1	1	43082	NW_026460977.1	22
scaff_group022	NW_026460979.1	1	17383	NW_026460979.1	22
scaff_group022	NW_026460980.1	1	32296	NW_026460980.1	22
scaff_group022	NW_026460981.1	1	68349	NW_026460981.1	22
scaff_group022	NW_026460982.1	1	58945	NW_026460982.1	22
scaff_group022	NW_026460983.1	1	31051	NW_026460983.1	22
scaff_group022	NW_026460984.1	1	22310	NW_026460984.1	22
scaff_group022	NW_026460985.1	1	78801	NW_026460985.1	22
scaff_group022	NW_026460986.1	1	22104	NW_026460986.1	22
scaff_group022	NW_026460987.1	1	32512	NW_026460987.1	22
scaff_group022	NW_026460988.1	1	68796	NW_026460988.1	22
scaff_group022	NW_026460990.1	1	26625	NW_026460990.1	22
scaff_group022	NW_026460991.1	1	76193	NW_026460991.1	22
scaff_group022	NW_026460992.1	1	68926	NW_026460992.1	22
scaff_group022	NW_026460993.1	1	42190	NW_026460993.1	22
scaff_group022	NW_026460994.1	1	70743	NW_026460994.1	22
scaff_group022	NW_026460995.1	1	31590	NW_026460995.1	22
scaff_group022	NW_026460996.1	1	70605	NW_026460996.1	22
scaff_group022	NW_026460997.1	1	29642	NW_026460997.1	22
scaff_group022	NW_026460998.1	1	79092	NW_026460998.1	22
scaff_group022	NW_026460999.1	1	37337	NW_026460999.1	22
scaff_group022	NW_026461001.1	1	42567	NW_026461001.1	22
scaff_group022	NW_026461002.1	1	42452	NW_026461002.1	22
scaff_group022	NW_026461003.1	1	66910	NW_026461003.1	22
scaff_group022	NW_026461004.1	1	44326	NW_026461004.1	22
scaff_group022	NW_026461005.1	1	65091	NW_026461005.1	22
scaff_group022	NW_026461006.1	1	51315	NW_026461006.1	22
scaff_group022	NW_026461007.1	1	58425	NW_026461007.1	22
scaff_group022	NW_026461008.1	1	39576	NW_026461008.1	22
scaff_group022	NW_026461009.1	1	70447	NW_026461009.1	22
scaff_group022	NW_026461010.1	1	37784	NW_026461010.1	22
scaff_group022	NW_026461012.1	1	40839	NW_026461012.1	22
scaff_group022	NW_026461013.1	1	58796	NW_026461013.1	22
scaff_group022	NW_026461014.1	1	28403	NW_026461014.1	22
scaff_group022	NW_026461015.1	1	71407	NW_026461015.1	22
scaff_group022	NW_026461016.1	1	23391	NW_026461016.1	22
scaff_group022	NW_026461017.1	1	76685	NW_026461017.1	22
scaff_group022	NW_026461018.1	1	38856	NW_026461018.1	22
scaff_group022	NW_026461019.1	1	63539	NW_026461019.1	22
scaff_group022	NW_026461020.1	1	32244	NW_026461020.1	22
scaff_group022	NW_026461021.1	1	71042	NW_026461021.1	22
scaff_group022	NW_026461023.1	1	37705	NW_026461023.1	22
scaff_group022	NW_026461024.1	1	65976	NW_026461024.1	22
scaff_group022	NW_026461025.1	1	36095	NW_026461025.1	22
scaff_group022	NW_026461026.1	1	67862	NW_026461026.1	22
scaff_group022	NW_026461027.1	1	65704	NW_026461027.1	22
scaff_group022	NW_026461028.1	1	38887	NW_026461028.1	22
scaff_group022	NW_026461029.1	1	65442	NW_026461029.1	22
scaff_group022	NW_026461030.1	1	17573	NW_026461030.1	22
scaff_group022	NW_026461031.1	1	31528	NW_026461031.1	22
scaff_group022	NW_026461032.1	1	64051	NW_026461032.1	22
scaff_group022	NW_026461034.1	1	37921	NW_026461034.1	22
scaff_group022	NW_026461035.1	1	58251	NW_026461035.1	22
scaff_group022	NW_026461036.1	1	79948	NW_026461036.1	22
scaff_group022	NW_026461037.1	1	30584	NW_026461037.1	22
scaff_group022	NW_026461038.1	1	31197	NW_026461038.1	22
scaff_group022	NW_026461039.1	1	65406	NW_026461039.1	22
scaff_group022	NW_026461040.1	1	64663	NW_026461040.1	22
scaff_group022	NW_026461041.1	1	18157	NW_026461041.1	22
scaff_group022	NW_026461042.1	1	67903	NW_026461042.1	22
scaff_group022	NW_026461043.1	1	26066	NW_026461043.1	22
scaff_group022	NW_026461045.1	1	71189	NW_026461045.1	22
scaff_group022	NW_026461046.1	1	61187	NW_026461046.1	22
scaff_group022	NW_026461047.1	1	64617	NW_026461047.1	22
scaff_group022	NW_026461048.1	1	70158	NW_026461048.1	22
scaff_group022	NW_026461049.1	1	38916	NW_026461049.1	22
scaff_group022	NW_026461050.1	1	35455	NW_026461050.1	22
scaff_group022	NW_026461051.1	1	62226	NW_026461051.1	22
scaff_group022	NW_026461052.1	1	25353	NW_026461052.1	22
scaff_group022	NW_026461053.1	1	72232	NW_026461053.1	22
scaff_group022	NW_026461054.1	1	20266	NW_026461054.1	22
scaff_group022	NW_026461056.1	1	77857	NW_026461056.1	22
scaff_group022	NW_026461057.1	1	33436	NW_026461057.1	22
scaff_group022	NW_026461058.1	1	19153	NW_026461058.1	22
scaff_group022	NW_026461059.1	1	79771	NW_026461059.1	22
scaff_group022	NW_026461060.1	1	15257	NW_026461060.1	22
